full_text,label,joined_text
"['prabowo', 'kecup', 'sayang', 'anakanak', 'korban', 'gempa', 'cianjur']",1.0,prabowo kecup sayang anakanak korban gempa cianjur
"['dukung', 'penuh', 'masyarakat', 'rawan', 'pksejahtera', 'bantu', 'warga', 'dampak', 'gempa', 'cianjur', 'moga', 'sabar', 'latepost']",1.0,dukung penuh masyarakat rawan pksejahtera bantu warga dampak gempa cianjur moga sabar latepost
"['cek', 'pos', 'dapur', 'lapang', 'kopassus', 'prabowo', 'peluk', 'hangat', 'korban', 'gempa', 'cianjur']",1.0,cek pos dapur lapang kopassus prabowo peluk hangat korban gempa cianjur
"['sobat', 'sosmed', 'bangga', 'bumn', 'mari', 'naik', 'hashtag', 'kbumn', 'terobos', 'diri', 'klinik', 'modular', 'gratis', 'korban', 'gempa', 'cianjur', 'klinik', 'modular', 'kerjasama', 'usaha', 'bumn', 'tingkat', 'layan', 'satgasbencanabumn']",1.0,sobat sosmed bangga bumn mari naik hashtag kbumn terobos diri klinik modular gratis korban gempa cianjur klinik modular kerjasama usaha bumn tingkat layan satgasbencanabumn
"['gubernur', 'jabar', 'ridwankamil', 'tinjau', 'bangun', 'rumah', 'tahan', 'gempa', 'sintas', 'bencana', 'cianjur', 'moga', 'lekas', 'tempat', 'hidup', 'normal', 'ridwankamil', 'gubernurjabar', 'rekanrk']",1.0,gubernur jabar ridwankamil tinjau bangun rumah tahan gempa sintas bencana cianjur moga lekas tempat hidup normal ridwankamil gubernurjabar rekanrk
"['bersatujaganegeri', 'tumbuh', 'peduli', 'wujud', 'satu', 'kapolda', 'sulsel', 'damping', 'jabat', 'utama', 'polda', 'sulsel', 'komunitas', 'jurnalis', 'hukum', 'kriminal', 'hukrim', 'serah', 'bantu', 'sosial', 'korban', 'bencana', 'gempa', 'cianjur', 'bersatujaganegeri']",1.0,bersatujaganegeri tumbuh peduli wujud satu kapolda sulsel damping jabat utama polda sulsel komunitas jurnalis hukum kriminal hukrim serah bantu sosial korban bencana gempa cianjur bersatujaganegeri
"['stop', 'dukung', 'dukung', 'fokus', 'peduli', 'bencana', 'gempa', 'cianjur']",-1.0,stop dukung dukung fokus peduli bencana gempa cianjur
"['wali', 'kota', 'gorontalo', 'salur', 'bantu', 'donasi', 'korban', 'bencana', 'gempa', 'dicianjur']",1.0,wali kota gorontalo salur bantu donasi korban bencana gempa dicianjur
"['moga', 'salur', 'dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa']",1.0,moga salur dirut pertamina kunjung cianjur serah bantu korban gempa
"['jenguk', 'ungsi', 'prabowo', 'peluk', 'hangat', 'korban', 'gempa', 'cianjur']",1.0,jenguk ungsi prabowo peluk hangat korban gempa cianjur
"['momen', 'prabowo', 'kecup', 'sayang', 'anakanak', 'dampak', 'gempa', 'cianjur']",1.0,momen prabowo kecup sayang anakanak dampak gempa cianjur
"['momen', 'prabowo', 'peluk', 'hangat', 'korban', 'gempa', 'cianjur', 'pos', 'ungsi']",1.0,momen prabowo peluk hangat korban gempa cianjur pos ungsi
"['campina', 'bantu', 'psikososial', 'korban', 'gempa', 'cianjur']",1.0,campina bantu psikososial korban gempa cianjur
"['matanajwa', 'coba', 'kmren', 'gempa', 'g', 'cianjur', 'sekitar', 'gedung', 'dpr', 'gtu', 'g', 'bgini']",-1.0,matanajwa coba kmren gempa g cianjur sekitar gedung dpr gtu g bgini
"['kemenag', 'tangsel', 'salur', 'bantu', 'jt', 'gempa', 'cianjur', 'rabu', 'bantu', 'serah', 'kemenag', 'cianjur', 'bantu', 'gempa', 'ciajur', 'salah', 'rangkai', 'giat', 'amal', 'bakti', 'hab', 'menteri', 'agama', 'kemenag', 'tangsel']",1.0,kemenag tangsel salur bantu jt gempa cianjur rabu bantu serah kemenag cianjur bantu gempa ciajur salah rangkai giat amal bakti hab menteri agama kemenag tangsel
"['turun', 'langsung', 'dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa', 'salut', 'banget']",1.0,turun langsung dirut pertamina kunjung cianjur serah bantu korban gempa salut banget
"['gus', 'muhaimin', 'perintah', 'prioritas', 'bantu', 'ponpes', 'dampak', 'gempa', 'cianjur', 'cakiskandar', 'emhasanuddin', 'dpppkb', 'jazilulfawaid', 'cucuna', 'syaifulhooda', 'dpwpkbjabar', 'firmansyahlepi']",1.0,gus muhaimin perintah prioritas bantu ponpes dampak gempa cianjur cakiskandar emhasanuddin dpppkb jazilulfawaid cucuna syaifulhooda dpwpkbjabar firmansyahlepi
"['alhamdulillah', 'dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa', 'thanks', 'pertamina', 'peduli']",1.0,alhamdulillah dirut pertamina kunjung cianjur serah bantu korban gempa thanks pertamina peduli
"['ngeri', 'suara', 'gemuruh', 'getar', 'tanah', 'gempa', 'desa', 'gasol', 'kidul', 'cianjur']",-1.0,ngeri suara gemuruh getar tanah gempa desa gasol kidul cianjur
"['kunjung', 'sintas', 'gempa', 'cianjur', 'ubn', 'resmi', 'masjid', 'darurat', 'aql', 'peduli', 'yuktadabbur', 'tadabbur', 'tadabburquran', 'dakwahquran', 'dakwahqu', 'dakwahquubn', 'dakwahqucianjur', 'persatuanumat', 'istighosah', 'doabersama', 'peduligempacianjur']",1.0,kunjung sintas gempa cianjur ubn resmi masjid darurat aql peduli yuktadabbur tadabbur tadabburquran dakwahquran dakwahqu dakwahquubn dakwahqucianjur persatuanumat istighosah doabersama peduligempacianjur
"['antusiasme', 'tonton', 'konser', 'gitaris', 'negeri', 'donasi', 'gempa', 'cianjur', 'bagi', 'kursi']",1.0,antusiasme tonton konser gitaris negeri donasi gempa cianjur bagi kursi
"['dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa', 'moga', 'ringan', 'beban', 'korban']",1.0,dirut pertamina kunjung cianjur serah bantu korban gempa moga ringan beban korban
"['mari', 'bantu', 'ringan', 'beban', 'sintas', 'bencana', 'gempa', 'cianjur', 'donasi', 'apa', 'harga', 'czbinance', 'mwlorgid', 'indodax', 'tokocrypto', 'tokopedia', 'mancity']",1.0,mari bantu ringan beban sintas bencana gempa cianjur donasi apa harga czbinance mwlorgid indodax tokocrypto tokopedia mancity
"['polres', 'jepara', 'polres', 'jepara', 'berangkat', 'bantu', 'sosial', 'untuk', 'korban', 'bencana', 'alam', 'gempa', 'cianjur', 'bantu', 'kirim', 'truk', 'box', 'dinas', 'milik', 'polres', 'jepara', 'lengkap', 'personel', 'awal', 'awak']",1.0,polres jepara polres jepara berangkat bantu sosial untuk korban bencana alam gempa cianjur bantu kirim truk box dinas milik polres jepara lengkap personel awal awak
"['menhan', 'prabowo', 'bantu', 'motor', 'trail', 'salur', 'logistik', 'warga', 'dampak', 'gempa', 'cianjur', 'yangterisolir']",1.0,menhan prabowo bantu motor trail salur logistik warga dampak gempa cianjur yangterisolir
"['iga', 'massardi', 'baca', 'puisi', 'karya', 'joko', 'pinurbo', 'jokopinurbo', 'judul', 'tuhan', 'penjuru', 'acara', 'gitaris', 'negeri', 'donasi', 'gempa', 'cianjur', 'bentara', 'budaya', 'jakarta', 'gitarisuntuknegeri']",1.0,iga massardi baca puisi karya joko pinurbo jokopinurbo judul tuhan penjuru acara gitaris negeri donasi gempa cianjur bentara budaya jakarta gitarisuntuknegeri
"['video', 'lapor', 'giat', 'rawan', 'pa', 'lokasi', 'dampak', 'gempa', 'cianjur', 'rabu']",1.0,video lapor giat rawan pa lokasi dampak gempa cianjur rabu
"['momen', 'prabowo', 'kecup', 'sayang', 'anakanak', 'korban', 'gempa', 'cianjur']",1.0,momen prabowo kecup sayang anakanak korban gempa cianjur
"['jenguk', 'ungsi', 'prabowo', 'peluk', 'hangat', 'korban', 'gempa', 'cianjur']",1.0,jenguk ungsi prabowo peluk hangat korban gempa cianjur
"['prabowo', 'subianto', 'tinjau', 'warga', 'dampak', 'gempa', 'cianjur']",1.0,prabowo subianto tinjau warga dampak gempa cianjur
"['tahan', 'ungsi', 'korban', 'gempa', 'cianjur', 'takut', 'pulang']",1.0,tahan ungsi korban gempa cianjur takut pulang
"['banget', 'dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa', 'terimakasih', 'bantu']",1.0,banget dirut pertamina kunjung cianjur serah bantu korban gempa terimakasih bantu
"['garnies', 'salur', 'bantu', 'gandeng', 'motivator', 'laku', 'trauma', 'healing', 'korban', 'gempacianjur']",1.0,garnies salur bantu gandeng motivator laku trauma healing korban gempacianjur
"['korban', 'gempa', 'cianjur', 'dvi', 'polri', 'jenazah', 'identifikasi', 'terusberikanmanfaat', 'tim', 'dvi', 'polri', 'identifikasi', 'jenazah', 'korban', 'gempa', 'cianjur', 'nama', 'rodin', 'jenis', 'kelamin', 'lakilaki', 'hasil', 'identifikasi', 'sidik', 'jari', 'lindung', 'bencana']",1.0,korban gempa cianjur dvi polri jenazah identifikasi terusberikanmanfaat tim dvi polri identifikasi jenazah korban gempa cianjur nama rodin jenis kelamin lakilaki hasil identifikasi sidik jari lindung bencana
"['gus', 'muhaimin', 'perintah', 'perhati', 'pondok', 'pesantren', 'dampak', 'gempa', 'cianjur']",1.0,gus muhaimin perintah perhati pondok pesantren dampak gempa cianjur
"['lapor', 'forum', 'komunikasi', 'pondok', 'pesantren', 'fkpp', 'bangun', 'pondok', 'pesantren', 'cianjur', 'alami', 'rusak', 'berat', 'orang', 'lapor', 'tinggal', 'dunia', 'akibat', 'dampak', 'gempa', 'bumi']",1.0,lapor forum komunikasi pondok pesantren fkpp bangun pondok pesantren cianjur alami rusak berat orang lapor tinggal dunia akibat dampak gempa bumi
"['kondisi', 'perhati', 'pesantren', 'pesantren', 'cianjur', 'korban', 'gempa', 'benarbenar', 'hilang', 'sarana', 'ajar', 'sarana', 'tinggal', 'demikin', 'gus', 'muhaimin', 'gusmuhaimin', 'muhaiminiskandar', 'gempabumi', 'gempacianjur']",1.0,kondisi perhati pesantren pesantren cianjur korban gempa benarbenar hilang sarana ajar sarana tinggal demikin gus muhaimin gusmuhaimin muhaiminiskandar gempabumi gempacianjur
"['usaha', 'pasca', 'gempa', 'cianjur', 'bersatujaganegeri', 'hadir', 'bantu', 'rakyat']",1.0,usaha pasca gempa cianjur bersatujaganegeri hadir bantu rakyat
"['korban', 'gempa', 'cianjur', 'dvi', 'polri', 'jenazah', 'identifikasi', 'terusberikanmanfaat', 'tim', 'dvi', 'polri', 'identifikasi', 'jenazah', 'korban', 'gempa', 'cianjur', 'nama', 'rodin', 'jenis', 'kelamin', 'lakilaki', 'hasil', 'identifikasi', 'sidik', 'jari', 'lindung', 'bencana']",1.0,korban gempa cianjur dvi polri jenazah identifikasi terusberikanmanfaat tim dvi polri identifikasi jenazah korban gempa cianjur nama rodin jenis kelamin lakilaki hasil identifikasi sidik jari lindung bencana
"['tim', 'sar', 'gabung', 'panjang', 'cari', 'korban', 'gempa', 'cianjur']",1.0,tim sar gabung panjang cari korban gempa cianjur
"['polri', 'layan', 'baik', 'usaha', 'penuh', 'butuh', 'masyarakat', 'dampak', 'gempa', 'cianjur', 'salur', 'bantu', 'sosial', 'bersatujaganegeri', 'hadir', 'bantu', 'rakyat']",1.0,polri layan baik usaha penuh butuh masyarakat dampak gempa cianjur salur bantu sosial bersatujaganegeri hadir bantu rakyat
"['terusberikanmanfaat', 'tim', 'sehat', 'bidkesjas', 'korbrimob', 'pusdokkes', 'polri', 'laksana', 'layan', 'sosialisasi', 'sehat', 'masyarakat', 'dampak', 'bencana', 'alam', 'gempa', 'bumi', 'kabupaten', 'cianjur', 'jawa', 'barat', 'lindung', 'bencana']",1.0,terusberikanmanfaat tim sehat bidkesjas korbrimob pusdokkes polri laksana layan sosialisasi sehat masyarakat dampak bencana alam gempa bumi kabupaten cianjur jawa barat lindung bencana
"['mobil', 'pikap', 'bawa', 'bantu', 'gempa', 'cianjur', 'alami', 'celaka', 'tol', 'cipali', 'cikopopalimanan', 'kilometer']",-1.0,mobil pikap bawa bantu gempa cianjur alami celaka tol cipali cikopopalimanan kilometer
"['catreonot', 'juga', 'fs', 'gunung', 'meru', 'erupsi', 'gempa', 'cianjur']",1.0,catreonot juga fs gunung meru erupsi gempa cianjur
"['pasca', 'gempa', 'cianjur', 'polri', 'rutin', 'himbauan', 'masyarakat', 'jaga', 'kamtibmas', 'bersatujaganegeri', 'hadir', 'bantu', 'rakyat']",1.0,pasca gempa cianjur polri rutin himbauan masyarakat jaga kamtibmas bersatujaganegeri hadir bantu rakyat
"['baik', 'drama', 'ji', 'chang', 'wook', 'bagi', 'hasil', 'fanmeet', 'jakarta', 'korban', 'gempa', 'cianjur']",1.0,baik drama ji chang wook bagi hasil fanmeet jakarta korban gempa cianjur
"['acara', 'sempat', 'hibur', 'anakanak', 'korban', 'gemba', 'sembaring', 'nyanyi', 'prayforcianjur', 'gempacianjur', 'jabarberduka', 'rkrij']",1.0,acara sempat hibur anakanak korban gemba sembaring nyanyi prayforcianjur gempacianjur jabarberduka rkrij
"['prabowo', 'jenguk', 'ungsi', 'kena', 'dampak', 'gempa', 'bumi', 'cianjur', 'datang', 'beliau', 'tanggap', 'darurat', 'bantu', 'ringan', 'beban', 'masyarakat', 'kuat', 'moral', 'terima', 'musibah']",1.0,prabowo jenguk ungsi kena dampak gempa bumi cianjur datang beliau tanggap darurat bantu ringan beban masyarakat kuat moral terima musibah
"['hadir', 'bantu', 'rakyat', 'hapus', 'duka', 'ceria', 'bersatujaganegeri', 'polri', 'senantiasa', 'hadir', 'tangan', 'bencana', 'alam', 'gempa', 'cianjur', 'salah', 'satu', 'trauma', 'healing', 'anakanak', 'dampak', 'gempa']",1.0,hadir bantu rakyat hapus duka ceria bersatujaganegeri polri senantiasa hadir tangan bencana alam gempa cianjur salah satu trauma healing anakanak dampak gempa
"['gubernur', 'jawa', 'barat', 'ridwankamil', 'tinjau', 'bangun', 'rumah', 'anti', 'gempa', 'untuk', 'korban', 'bencana', 'gempa', 'cianjur', 'kabupaten', 'cianjur', 'rabu', 'prayforcianjur', 'gempacianjur', 'jabarberduka', 'rkrij']",1.0,gubernur jawa barat ridwankamil tinjau bangun rumah anti gempa untuk korban bencana gempa cianjur kabupaten cianjur rabu prayforcianjur gempacianjur jabarberduka rkrij
"['airlangga', 'hartarto', 'presiden', 'jokowi', 'tinjau', 'lokasi', 'bangun', 'rumah', 'korban', 'bencana', 'gempa', 'airlanggahartarto', 'golkarindonesia', 'presidenjokowi', 'gempacianjur', 'kerjauntukindonesia', 'nonstopantingedrop', 'percayasemuabisadiatur', 'scaramouche', 'uaapseason']",1.0,airlangga hartarto presiden jokowi tinjau lokasi bangun rumah korban bencana gempa airlanggahartarto golkarindonesia presidenjokowi gempacianjur kerjauntukindonesia nonstopantingedrop percayasemuabisadiatur scaramouche uaapseason
"['dpr', 'dukung', 'kpk', 'tuntut', 'hukum', 'mati', 'koruptor', 'dana', 'bencana', 'gempa', 'cianjur']",1.0,dpr dukung kpk tuntut hukum mati koruptor dana bencana gempa cianjur
"['bumn', 'terobos', 'diri', 'klinik', 'modular', 'gratis', 'korban', 'gempa', 'cianjur']",1.0,bumn terobos diri klinik modular gratis korban gempa cianjur
"['sumbang', 'konser', 'charity', 'serah', 'langsung', 'korban', 'gempa', 'cianjur']",1.0,sumbang konser charity serah langsung korban gempa cianjur
"['gelar', 'aksi', 'peduli', 'fokus', 'higienitas', 'ungsi', 'dampak', 'gempa', 'cianjur']",1.0,gelar aksi peduli fokus higienitas ungsi dampak gempa cianjur
"['dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa', 'terimakasih', 'pertamina', 'peduli']",1.0,dirut pertamina kunjung cianjur serah bantu korban gempa terimakasih pertamina peduli
"['bantu', 'pulih', 'pasca', 'gempa', 'cianjur', 'bri', 'peduli', 'layan', 'masyarakat', 'dampak']",1.0,bantu pulih pasca gempa cianjur bri peduli layan masyarakat dampak
"['kabid', 'humas', 'polda', 'jabar', 'polri', 'sih', 'puing', 'puing', 'pasca', 'gempa', 'cianjur', 'polri', 'bersih', 'puing', 'bangun', 'rumah', 'warga', 'pasca', 'gempa', 'cianjur', 'rabu']",1.0,kabid humas polda jabar polri sih puing puing pasca gempa cianjur polri bersih puing bangun rumah warga pasca gempa cianjur rabu
"['pasca', 'gempa', 'cianjur', 'polri', 'rutin', 'himbauan', 'masyarakat', 'jaga', 'kamtibmas', 'bersatujaganegeri', 'hadir', 'bantu', 'rakyat']",1.0,pasca gempa cianjur polri rutin himbauan masyarakat jaga kamtibmas bersatujaganegeri hadir bantu rakyat
"['cegah', 'demam', 'darah', 'polri', 'laku', 'fogging', 'ungsi', 'gempa', 'cianjur', 'polri', 'laksana', 'fogging', 'tenda', 'ungsi', 'korban', 'bencana', 'gempa', 'cianjur', 'temu', 'titik', 'genang', 'air', 'lokasi', 'ungsi']",1.0,cegah demam darah polri laku fogging ungsi gempa cianjur polri laksana fogging tenda ungsi korban bencana gempa cianjur temu titik genang air lokasi ungsi
"['ebhabine', 'teka', 'bbktm', 'ds', 'kalisari', 'hadir', 'malam', 'alang', 'dana', 'korban', 'gempa', 'cianjur']",1.0,ebhabine teka bbktm ds kalisari hadir malam alang dana korban gempa cianjur
"['polri', 'salur', 'bantu', 'masyarakat', 'dampak', 'gempa', 'cianjur', 'bersatujaganegeri', 'hadir', 'bantu', 'rakyat']",1.0,polri salur bantu masyarakat dampak gempa cianjur bersatujaganegeri hadir bantu rakyat
"['bmkg', 'catat', 'gempa', 'susul', 'pasca', 'gempa', 'bumi', 'dicianjur']",1.0,bmkg catat gempa susul pasca gempa bumi dicianjur
"['bmkg', 'catat', 'gempa', 'susul', 'pasca', 'gempa', 'bumi', 'dicianjur']",1.0,bmkg catat gempa susul pasca gempa bumi dicianjur
"['hadir', 'bantu', 'rakyat', 'jajar', 'polri', 'tim', 'sar', 'gabung', 'cari', 'evakuasi', 'korban', 'gempa', 'bumi', 'landa', 'wilayah', 'cianjur', 'jawa', 'barat', 'alat', 'berat', 'cari', 'korban', 'timbun', 'material', 'bersatujaganegeri']",1.0,hadir bantu rakyat jajar polri tim sar gabung cari evakuasi korban gempa bumi landa wilayah cianjur jawa barat alat berat cari korban timbun material bersatujaganegeri
"['pac', 'pammi', 'mranggen', 'karangawen', 'galang', 'dana', 'peduli', 'korban', 'gempa', 'cianjur']",1.0,pac pammi mranggen karangawen galang dana peduli korban gempa cianjur
"['baik', 'dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa', 'peduli']",1.0,baik dirut pertamina kunjung cianjur serah bantu korban gempa peduli
"['kunjung', 'rawan', 'giihit', 'pgti', 'tenda', 'ungsi', 'kirim', 'bantu', 'korban', 'gempa', 'cugenang', 'cianjur']",1.0,kunjung rawan giihit pgti tenda ungsi kirim bantu korban gempa cugenang cianjur
"['dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa', 'alhamdulillah', 'terimakasih', 'moga', 'manfaat', 'korban']",1.0,dirut pertamina kunjung cianjur serah bantu korban gempa alhamdulillah terimakasih moga manfaat korban
"['bantu', 'korban', 'dampak', 'gempa', 'pemprov', 'banten', 'serah', 'rp', 'miliar', 'pemkab', 'cianjur', 'bantenpemprov', 'pemkabcianjur']",1.0,bantu korban dampak gempa pemprov banten serah rp miliar pemkab cianjur bantenpemprov pemkabcianjur
"['dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa', 'alhamdulillah', 'gercep', 'bgt', 'bantu']",1.0,dirut pertamina kunjung cianjur serah bantu korban gempa alhamdulillah gercep bgt bantu
"['rawan', 'bantu', 'snack', 'susu', 'anak', 'anak', 'lokasi', 'gempa', 'cugenang', 'cianjur']",1.0,rawan bantu snack susu anak anak lokasi gempa cugenang cianjur
"['dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa', 'terimakasih', 'pertamina', 'peduli']",1.0,dirut pertamina kunjung cianjur serah bantu korban gempa terimakasih pertamina peduli
"['turun', 'langsung', 'dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa', 'salut', 'bgt']",1.0,turun langsung dirut pertamina kunjung cianjur serah bantu korban gempa salut bgt
"['dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa', 'alhamdulilah', 'makasih', 'bantu']",1.0,dirut pertamina kunjung cianjur serah bantu korban gempa alhamdulilah makasih bantu
"['alhamdulillah', 'terimakasih', 'dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa', 'pasti', 'manfaat', 'warga', 'cianjur']",1.0,alhamdulillah terimakasih dirut pertamina kunjung cianjur serah bantu korban gempa pasti manfaat warga cianjur
"['keripik', 'taro', 'pedas', 'bahan', 'mahal', 'resep', 'keripik', 'taro', 'pedas', 'pelepah', 'pohon', 'pisang', 'kesalahanwawancara', 'portugal', 'pialadunialive', 'pialaduniafifa', 'erupsisemeru', 'gempajember', 'gempacianjur', 'pemiluserentak']",1.0,keripik taro pedas bahan mahal resep keripik taro pedas pelepah pohon pisang kesalahanwawancara portugal pialadunialive pialaduniafifa erupsisemeru gempajember gempacianjur pemiluserentak
"['calon', 'mahasiswa', 'kampus', 'rujuk', 'jemput', 'impi', 'kesalahanwawancara', 'morocco', 'portugal', 'pialadunialive', 'pialaduniafifa', 'gempajember', 'gempacianjur', 'pemiluserentak']",-1.0,calon mahasiswa kampus rujuk jemput impi kesalahanwawancara morocco portugal pialadunialive pialaduniafifa gempajember gempacianjur pemiluserentak
"['alhamdulillah', 'dirut', 'pertamina', 'kunjung', 'cianjur', 'serah', 'bantu', 'korban', 'gempa', 'thanks', 'pertamina', 'peduli']",1.0,alhamdulillah dirut pertamina kunjung cianjur serah bantu korban gempa thanks pertamina peduli
